CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15353,17,2,777.02,0,Low Value
15355,68,2,277.05,0,Low Value
15356,10,10,2766.5,0,Low Value
15358,15,22,8347.2,2,Mid Value
15360,54,1,427.93,0,Low Value
15361,11,1,418.92,0,Low Value
15363,22,1,326.0,0,Low Value
15364,110,2,913.19,0,Low Value
15365,40,7,2314.32,0,Low Value
15366,8,2,602.51,0,Low Value
15367,72,4,1877.5900000000001,0,Low Value
15368,36,1,446.94000000000005,0,Low Value
15370,55,7,2386.05,0,Low Value
15372,151,1,2007.4,0,Low Value
15373,9,12,2415.91,0,Low Value
15374,143,1,168.0,0,Low Value
15376,55,3,1233.3600000000001,0,Low Value
15379,8,7,3703.29,0,Low Value
15380,23,5,1690.26,0,Low Value
15381,228,2,596.85,0,Low Value
15382,29,6,5955.71,0,Low Value
15384,9,2,642.41,0,Low Value
15385,55,1,316.88,0,Low Value
15386,201,1,394.14,0,Low Value
15388,285,1,140.54,0,Low Value
15389,186,1,500.0,0,Low Value
15392,10,4,1535.53,0,Low Value
15393,295,2,231.86,0,Low Value
15394,8,4,2183.54,0,Low Value
15395,706,1,107.45,3,Inactive
15396,127,1,288.18,0,Low Value
15397,304,1,94.0,0,Low Value
15398,30,2,1345.53,0,Low Value
15399,16,3,815.77,0,Low Value
15400,107,5,716.2,0,Low Value
15402,163,2,626.77,0,Low Value
15405,569,1,349.1,3,Inactive
15406,46,2,510.71000000000004,0,Low Value
15407,48,4,1056.44,0,Low Value
15408,279,1,267.18,0,Low Value
15410,99,8,3450.84,0,Low Value
15411,41,4,1358.88,0,Low Value
15412,186,1,190.53,0,Low Value
15414,24,3,774.9000000000001,0,Low Value
15415,328,1,572.8100000000001,0,Low Value
15416,79,4,3984.32,0,Low Value
15417,100,1,508.8,0,Low Value
15419,39,1,135.86,0,Low Value
15421,73,4,950.36,0,Low Value
15422,338,2,97.7,0,Low Value
15423,418,1,43.5,0,Low Value
15424,269,2,383.34,0,Low Value
15426,19,5,1447.39,0,Low Value
15427,48,3,1483.14,0,Low Value
15428,29,1,93.78,0,Low Value
15429,41,2,397.35,0,Low Value
15432,37,1,171.19000000000003,0,Low Value
15433,228,2,533.3,0,Low Value
15434,23,5,1041.48,0,Low Value
15435,36,1,149.29,0,Low Value
15436,27,3,1122.53,0,Low Value
15437,277,1,200.16,0,Low Value
15438,146,1,156.57999999999998,0,Low Value
15440,69,3,383.68,0,Low Value
15442,628,1,594.0,3,Inactive
15443,16,7,3236.91,0,Low Value
15444,23,2,1418.26,0,Low Value
15445,279,1,113.5,0,Low Value
15447,345,1,155.17000000000002,0,Low Value
15448,327,1,494.64,0,Low Value
15449,41,3,974.52,0,Low Value
15450,44,1,429.84,0,Low Value
15452,44,3,538.73,0,Low Value
15453,16,7,1388.37,0,Low Value
15454,12,1,179.1,0,Low Value
15456,9,3,447.22,0,Low Value
15457,277,1,237.07,0,Low Value
15458,40,1,161.64,0,Low Value
15460,3,1,216.76,0,Low Value
15462,109,3,234.6,0,Low Value
15463,44,1,126.14,0,Low Value
15464,353,1,1048.85,0,Low Value
15465,9,18,7354.62,2,Mid Value
15466,100,1,334.53,0,Low Value
15467,24,3,524.88,0,Low Value
15468,66,2,467.51,0,Low Value
15469,64,2,538.55,0,Low Value
15471,17,1,469.48,0,Low Value
15472,128,1,371.56,0,Low Value
15473,75,7,1771.2,0,Low Value
15475,92,1,454.11,0,Low Value
15478,55,2,1441.42,0,Low Value
15480,131,1,905.5,0,Low Value
15482,8,12,11054.96,2,Mid Value
15483,176,4,233.81,0,Low Value
15484,16,4,3594.31,0,Low Value
15485,23,3,2575.0,0,Low Value
15488,472,1,91.32000000000001,3,Inactive
15489,37,3,1134.28,0,Low Value
15491,115,6,3100.09,0,Low Value
15492,43,2,659.46,0,Low Value
15493,47,5,2001.8,0,Low Value
15494,36,2,1299.23,0,Low Value
15497,32,2,1262.2,0,Low Value
15498,16,27,13316.4,2,Mid Value
15500,23,4,1131.56,0,Low Value
15502,18,12,10384.93,2,Mid Value
15503,12,1,147.09,0,Low Value
15504,96,1,52.83,0,Low Value
15505,67,5,3610.96,0,Low Value
15506,37,3,979.26,0,Low Value
15507,186,1,492.36,0,Low Value
15508,204,6,1000.27,0,Low Value
15510,1441,1,250.0,3,Inactive
15511,26,5,909.23,0,Low Value
15512,9,2,121.0,0,Low Value
15513,15,19,14758.22,2,Mid Value
15514,10,11,4139.46,0,Low Value
15516,61,3,62.43,0,Low Value
15517,248,1,267.03,0,Low Value
15518,79,8,1942.45,0,Low Value
15520,16,1,343.5,0,Low Value
15521,55,8,3000.2,0,Low Value
15522,47,2,398.84,0,Low Value
15523,98,1,412.01000000000005,0,Low Value
15524,404,1,440.0,0,Low Value
15525,17,3,825.92,0,Low Value
15526,48,2,148.44,0,Low Value
15527,4,8,2429.78,0,Low Value
15528,268,1,229.33,0,Low Value
15529,16,11,3995.23,0,Low Value
15530,36,4,1502.3500000000001,0,Low Value
15531,22,2,2007.44,0,Low Value
15532,7,4,1580.93,0,Low Value
15533,34,3,807.57,0,Low Value
15535,188,4,536.4,0,Low Value
15537,178,1,110.92,0,Low Value
15539,22,1,538.46,0,Low Value
15540,26,1,213.3,0,Low Value
15541,129,1,85.13000000000001,0,Low Value
15543,303,1,127.86,0,Low Value
15544,22,9,3546.71,0,Low Value
15545,20,2,292.71999999999997,0,Low Value
15547,12,14,4954.84,2,Mid Value
15549,91,3,1693.26,0,Low Value
15550,19,4,575.63,0,Low Value
15551,51,1,436.06,0,Low Value
15552,232,1,90.12,0,Low Value
15553,75,1,437.23,0,Low Value
15554,292,1,217.2,0,Low Value
15555,11,16,4805.17,2,Mid Value
15556,38,1,279.77,0,Low Value
15557,43,1,473.65000000000003,0,Low Value
15561,26,4,800.5899999999999,0,Low Value
15562,1,1,134.55,0,Low Value
15563,8,4,1400.44,0,Low Value
15565,65,2,173.16000000000003,0,Low Value
15567,33,1,186.01,0,Low Value
15568,17,3,758.29,0,Low Value
15569,123,5,1375.71,0,Low Value
15570,6,12,4165.52,0,Low Value
15571,26,4,650.4300000000001,0,Low Value
15572,19,7,2552.86,0,Low Value
15573,46,2,607.45,0,Low Value
15574,8,4,702.25,0,Low Value
15576,52,1,940.67,0,Low Value
15577,165,3,258.88,0,Low Value
15578,177,1,127.1,0,Low Value
15579,83,2,348.6,0,Low Value
15581,3,13,3679.9700000000003,2,Mid Value
15582,115,3,682.9100000000001,0,Low Value
15584,38,4,725.11,0,Low Value
15585,191,1,455.3,0,Low Value
15587,430,4,913.68,0,Low Value
15589,270,3,478.53,0,Low Value
15592,61,1,388.58,0,Low Value
15593,85,1,199.8,0,Low Value
15594,30,5,1771.78,0,Low Value
15596,14,5,1406.59,0,Low Value
15597,50,1,324.57,0,Low Value
15598,68,1,240.68,0,Low Value
15599,41,2,761.74,0,Low Value
15601,8,14,6776.56,2,Mid Value
15602,18,9,1297.8700000000001,0,Low Value
15603,824,1,48.480000000000004,3,Inactive
15604,67,1,216.39000000000001,0,Low Value
15605,23,5,1198.23,0,Low Value
15606,76,9,2920.16,0,Low Value
15607,351,1,104.76,0,Low Value
15608,43,4,1093.68,0,Low Value
15609,564,1,298.48,3,Inactive
15610,66,1,112.46000000000001,0,Low Value
15611,24,13,1591.45,0,Low Value
15612,76,2,195.15,0,Low Value
15615,8,23,10399.74,2,Mid Value
15618,47,4,776.851,0,Low Value
15619,25,1,336.4,0,Low Value
15620,8,3,1553.18,0,Low Value
15621,19,4,1293.03,0,Low Value
15622,57,9,3709.56,0,Low Value
15623,155,1,301.03000000000003,0,Low Value
15624,131,4,588.13,0,Low Value
15625,118,4,1534.26,0,Low Value
15626,89,2,675.8,0,Low Value
15628,16,9,2870.2400000000002,0,Low Value
15630,60,2,1186.35,0,Low Value
15632,78,8,3285.31,0,Low Value
15634,31,1,243.55,0,Low Value
15636,104,2,724.76,0,Low Value
15637,67,1,223.36,0,Low Value
15639,149,1,425.32,0,Low Value
15640,5,15,12515.66,2,Mid Value
15641,9,4,1887.2,0,Low Value
15643,206,3,664.0,0,Low Value
15644,181,4,813.0,0,Low Value
15645,33,1,612.01,0,Low Value
15646,21,3,447.64000000000004,0,Low Value
15648,219,2,657.35,0,Low Value
15649,351,2,816.0,0,Low Value
15651,51,3,646.3,0,Low Value
15652,106,1,337.74,0,Low Value
15653,838,2,877.44,3,Inactive
15654,24,2,922.53,0,Low Value
15655,258,1,560.6700000000001,0,Low Value
15656,60,4,748.5,0,Low Value
15657,768,1,30.0,3,Inactive
15658,22,5,1024.1000000000001,0,Low Value
15659,58,1,306.45,0,Low Value
15660,15,9,1600.86,0,Low Value
15661,332,2,309.8,0,Low Value
15663,121,1,138.14,0,Low Value
15664,65,1,386.43,0,Low Value
15665,183,2,2242.01,0,Low Value
15667,54,1,301.32000000000005,0,Low Value
15668,597,1,76.32000000000001,3,Inactive
15669,118,4,684.34,0,Low Value
15670,311,1,173.05,0,Low Value
15671,33,7,2657.13,0,Low Value
15673,102,4,2881.02,0,Low Value
15674,88,5,2446.6,0,Low Value
15675,96,3,323.69,0,Low Value
15676,33,3,3435.76,0,Low Value
15677,64,1,657.23,0,Low Value
15678,67,1,352.7,0,Low Value
15679,44,4,781.28,0,Low Value
15680,16,3,1333.68,0,Low Value
15681,39,5,1426.16,0,Low Value
15683,132,1,193.75,0,Low Value
15687,23,9,2993.1,0,Low Value
15689,134,2,254.1,0,Low Value
15690,19,2,239.76,0,Low Value
15691,632,1,136.8,3,Inactive
15692,43,1,191.04,0,Low Value
15694,15,14,6479.4,2,Mid Value
15695,281,2,409.98,0,Low Value
15696,48,8,2736.46,0,Low Value
15699,32,1,309.65,0,Low Value
15700,188,2,696.68,0,Low Value
15701,17,4,1542.14,0,Low Value
15703,279,1,211.5,0,Low Value
15704,155,4,2293.62,0,Low Value
15705,947,1,143.1,3,Inactive
15706,79,4,1060.56,0,Low Value
15707,50,4,945.58,0,Low Value
15708,19,7,3364.2400000000002,0,Low Value
15709,663,1,133.25,3,Inactive
15712,24,5,1072.3600000000001,0,Low Value
15713,16,2,356.7,0,Low Value
15714,26,2,330.88,0,Low Value
15716,19,4,1118.81,0,Low Value
15717,249,1,150.3,0,Low Value
15719,47,13,5045.61,2,Mid Value
15720,39,1,598.73,0,Low Value
15721,26,1,507.08000000000004,0,Low Value
15722,50,5,2222.56,0,Low Value
15723,14,1,203.10000000000002,0,Low Value
15724,216,2,218.25,0,Low Value
15725,30,1,415.25,0,Low Value
15727,9,7,5178.96,0,Low Value
15729,227,1,85.0,0,Low Value
15730,80,3,1120.88,0,Low Value
15732,227,2,294.12,0,Low Value
15733,297,1,162.3,0,Low Value
15734,129,2,1339.45,0,Low Value
15737,29,8,1205.1200000000001,0,Low Value
15738,22,16,4812.42,2,Mid Value
15739,81,1,449.12,0,Low Value
15740,429,1,154.88,0,Low Value
15743,30,4,784.46,0,Low Value
15744,92,1,34.8,0,Low Value
15745,34,4,1094.5900000000001,0,Low Value
15746,149,1,196.88,0,Low Value
15747,27,3,974.04,0,Low Value
15748,55,1,149.31,0,Low Value
15749,250,3,44534.3,2,Mid Value
15750,16,8,2465.48,0,Low Value
15752,22,7,2637.38,0,Low Value
15753,1780,1,79.2,3,Inactive
15754,66,3,458.57,0,Low Value
15755,89,6,2364.25,0,Low Value
15756,76,4,532.96,0,Low Value
15757,80,2,714.42,0,Low Value
15758,39,1,205.25,0,Low Value
15759,8,3,253.04000000000002,0,Low Value
15762,92,2,583.75,0,Low Value
15763,46,2,1086.92,0,Low Value
15764,102,6,3279.9700000000003,0,Low Value
15766,78,1,315.06,0,Low Value
15768,130,3,621.83,0,Low Value
15769,45,26,56252.72,2,Mid Value
15773,20,1,635.6800000000001,0,Low Value
15774,83,1,270.8,0,Low Value
15775,260,1,104.9,0,Low Value
15776,148,1,241.62,0,Low Value
15777,255,4,1047.1100000000001,0,Low Value
15780,7,3,475.28000000000003,0,Low Value
15781,40,3,345.46000000000004,0,Low Value
15782,24,3,2614.74,0,Low Value
15783,25,1,246.3,0,Low Value
15785,47,5,2328.9700000000003,0,Low Value
15786,61,3,4932.2,0,Low Value
15787,41,3,948.05,0,Low Value
15789,8,1,351.3,0,Low Value
15790,25,1,220.85,0,Low Value
15791,58,2,1612.69,0,Low Value
15793,29,3,965.61,0,Low Value
15795,164,1,610.01,0,Low Value
15796,15,8,2711.56,0,Low Value
15797,319,4,2207.4,0,Low Value
15799,90,3,884.14,0,Low Value
15800,122,2,699.08,0,Low Value
15801,61,3,1063.95,0,Low Value
15802,888,1,451.42,3,Inactive
15803,431,1,415.82000000000005,0,Low Value
15804,15,13,4206.39,2,Mid Value
15805,14,17,5528.4800000000005,2,Mid Value
15806,61,3,784.58,0,Low Value
15807,65,3,903.9,0,Low Value
15808,11,4,3734.9700000000003,0,Low Value
15809,50,5,515.77,0,Low Value
15810,185,4,1391.98,0,Low Value
15811,7,6,2218.62,0,Low Value
15812,166,5,1801.14,0,Low Value
15813,222,2,1303.9099999999999,0,Low Value
15814,31,4,1945.3300000000002,0,Low Value
15815,78,5,2100.6,0,Low Value
15819,64,4,1905.45,0,Low Value
15820,334,1,206.98,0,Low Value
15821,59,2,570.96,0,Low Value
15822,18,2,885.47,0,Low Value
15823,1483,1,15.0,3,Inactive
15825,187,1,532.94,0,Low Value
15826,71,3,1654.31,0,Low Value
15827,22,14,1836.09,2,Mid Value
15829,113,2,636.14,0,Low Value
15830,52,1,576.0,0,Low Value
15831,73,3,801.76,0,Low Value
15832,269,1,836.79,0,Low Value
15834,85,4,2233.75,0,Low Value
15835,59,4,954.09,0,Low Value
15836,64,1,137.37,0,Low Value
15837,79,1,391.98,0,Low Value
15838,26,19,33643.08,2,Mid Value
15839,48,3,1048.49,0,Low Value
15840,73,2,355.56,0,Low Value
15841,87,4,1224.06,0,Low Value
15843,318,1,118.95,0,Low Value
15844,61,1,130.73999999999998,0,Low Value
15845,32,8,3711.77,0,Low Value
15847,53,2,389.27,0,Low Value
15850,34,2,238.85,0,Low Value
15852,212,2,160.71,0,Low Value
15853,66,1,110.8,0,Low Value
15854,11,12,2974.65,0,Low Value
15855,151,5,712.24,0,Low Value
15856,1,27,16387.57,2,Mid Value
15857,33,1,297.0,0,Low Value
15858,17,5,1438.85,0,Low Value
15860,18,8,977.21,0,Low Value
15861,27,8,3165.36,0,Low Value
15862,23,4,832.88,0,Low Value
15863,40,2,68.84,0,Low Value
15864,37,6,1936.32,0,Low Value
15865,55,3,895.13,0,Low Value
15866,116,1,230.53,0,Low Value
15867,4,15,3812.64,2,Mid Value
15869,291,2,149.64,0,Low Value
15870,47,1,354.09000000000003,0,Low Value
15872,29,2,360.93,0,Low Value
15874,78,7,4405.88,0,Low Value
15877,16,2,493.28,0,Low Value
15880,19,1,343.28,0,Low Value
15881,14,5,501.39,0,Low Value
15882,18,4,516.36,0,Low Value
15883,16,2,396.48,0,Low Value
15885,108,3,379.35,0,Low Value
15886,75,1,181.09,0,Low Value
15888,95,1,168.31,0,Low Value
15889,19,2,446.87,0,Low Value
15891,241,1,524.52,0,Low Value
15894,19,2,263.55,0,Low Value
15895,164,1,179.17,0,Low Value
15897,209,2,222.05,0,Low Value
15898,16,5,1388.88,0,Low Value
15899,18,1,56.25,0,Low Value
15900,38,1,351.11,0,Low Value
15901,31,3,363.88,0,Low Value
15903,41,7,5126.76,0,Low Value
15904,23,1,164.68,0,Low Value
15906,34,7,1567.69,0,Low Value
15907,18,3,967.45,0,Low Value
15909,188,1,191.94,0,Low Value
15910,15,8,1232.18,0,Low Value
15912,247,2,264.62,0,Low Value
15916,16,8,1528.09,0,Low Value
15917,262,1,123.1,0,Low Value
15918,205,2,334.23,0,Low Value
15919,18,2,639.89,0,Low Value
15920,169,4,167.5,0,Low Value
15921,187,1,336.03000000000003,0,Low Value
15922,23,1,369.5,0,Low Value
15923,22,1,127.08,0,Low Value
15925,209,1,207.15,0,Low Value
15930,82,1,426.63,0,Low Value
15932,18,8,2495.87,0,Low Value
15933,36,3,1107.46,0,Low Value
15935,254,2,416.86,0,Low Value
15937,79,1,145.35000000000002,0,Low Value
15938,127,5,404.58000000000004,0,Low Value
15939,104,15,6115.01,2,Mid Value
15940,325,1,35.8,0,Low Value
15942,148,1,337.44,0,Low Value
15944,291,1,325.1,0,Low Value
15945,746,1,181.0,3,Inactive
15947,97,1,1708.24,0,Low Value
15948,23,2,955.24,0,Low Value
15949,31,2,364.72,0,Low Value
15950,9,4,1765.51,0,Low Value
15951,23,2,708.22,0,Low Value
15952,48,4,806.57,0,Low Value
15953,19,8,1659.3799999999999,0,Low Value
15955,22,14,4416.26,2,Mid Value
15957,46,1,428.89,0,Low Value
15958,89,1,104.35,0,Low Value
15963,34,2,470.76,0,Low Value
15965,17,4,845.64,0,Low Value
15967,38,2,418.83,0,Low Value
15969,17,3,666.1,0,Low Value
15970,318,1,314.09999999999997,0,Low Value
15971,67,12,4199.85,0,Low Value
15973,16,1,307.82000000000005,0,Low Value
15974,54,7,3442.15,0,Low Value
15975,99,1,371.01,0,Low Value
15976,180,2,430.94,0,Low Value
15977,32,2,1054.73,0,Low Value
15978,92,1,1098.78,0,Low Value
15980,103,3,2398.86,0,Low Value
15981,39,8,3408.48,0,Low Value
15983,10,4,1475.02,0,Low Value
15984,18,10,2837.67,0,Low Value
15985,137,2,1142.42,0,Low Value
15986,410,1,168.12,0,Low Value
15987,18,7,1451.28,0,Low Value
15988,34,1,158.03,0,Low Value
15990,302,2,792.11,0,Low Value
15992,383,1,41.989999999999995,0,Low Value
15993,23,7,2797.57,0,Low Value
15994,69,1,427.07,0,Low Value
15996,16,6,1060.68,0,Low Value
15998,12,5,3089.97,0,Low Value
16000,17,3,12393.7,0,Low Value
16003,9,5,2735.37,0,Low Value
16005,27,4,615.39,0,Low Value
16006,226,1,101.4,0,Low Value
16007,62,4,1701.94,0,Low Value
16008,38,3,478.78,0,Low Value
16009,58,4,992.71,0,Low Value
16010,12,3,407.5,0,Low Value
16011,12,16,3362.71,2,Mid Value
16012,50,3,1415.29,0,Low Value
16013,7,47,37130.6,2,Mid Value
16014,166,3,662.38,0,Low Value
16015,18,3,705.39,0,Low Value
16016,16,8,1508.76,0,Low Value
16017,62,1,211.88,0,Low Value
16018,54,2,408.9,0,Low Value
16019,14,9,3786.24,0,Low Value
16020,31,3,851.01,0,Low Value
16022,275,1,628.28,0,Low Value
16023,60,3,719.81,0,Low Value
16024,27,1,251.24,0,Low Value
16025,44,1,439.65999999999997,0,Low Value
16026,58,1,236.09,0,Low Value
16027,152,6,934.62,0,Low Value
16029,3,63,81024.84,1,High Value
16030,324,1,331.24,0,Low Value
16031,107,2,548.94,0,Low Value
16033,10,20,8816.4,2,Mid Value
16034,210,3,437.70000000000005,0,Low Value
16036,102,2,758.9200000000001,0,Low Value
16037,8,3,855.02,0,Low Value
16038,192,3,471.78,0,Low Value
16040,80,3,1313.55,0,Low Value
16041,155,3,3166.4,0,Low Value
16042,36,5,1197.27,0,Low Value
16043,52,4,773.99,0,Low Value
16045,176,4,1340.7,0,Low Value
16048,388,2,256.44,0,Low Value
16049,55,3,1111.79,0,Low Value
16050,188,1,137.9,0,Low Value
16052,69,1,362.06,0,Low Value
16053,47,2,1511.95,0,Low Value
16054,160,1,783.9,0,Low Value
16055,235,1,134.8,0,Low Value
16056,60,1,664.85,0,Low Value
16057,31,7,2263.12,0,Low Value
16059,17,6,1459.8600000000001,0,Low Value
16062,14,4,1153.62,0,Low Value
16063,275,1,335.32,0,Low Value
16065,15,1,372.09,0,Low Value
16066,31,5,1521.87,0,Low Value
16070,37,2,852.15,0,Low Value
16071,59,1,326.24,0,Low Value
16072,303,1,584.3199999999999,0,Low Value
16073,312,1,122.4,0,Low Value
16076,18,10,2234.73,0,Low Value
16078,1029,1,79.2,3,Inactive
16079,55,3,1352.0,0,Low Value
16080,96,2,217.16,0,Low Value
16081,16,5,2806.9,0,Low Value
16083,115,2,1317.62,0,Low Value
16084,314,1,436.18,0,Low Value
16085,38,5,981.51,0,Low Value
16086,17,5,1121.39,0,Low Value
16091,169,2,315.06,0,Low Value
16092,129,3,817.86,0,Low Value
16093,486,1,17.0,3,Inactive
16094,26,4,1078.23,0,Low Value
16096,279,1,320.62,0,Low Value
16097,255,1,185.04999999999998,0,Low Value
16098,23,7,2005.63,0,Low Value
16099,65,3,731.9,0,Low Value
16101,85,1,1290.7,0,Low Value
16102,57,3,1842.14,0,Low Value
16103,94,6,1429.64,0,Low Value
16104,76,1,302.36,0,Low Value
16105,263,1,336.96,0,Low Value
16106,445,1,108.38,0,Low Value
16107,43,7,3204.1600000000003,0,Low Value
16108,99,1,842.5,0,Low Value
16109,233,2,611.88,0,Low Value
16110,60,3,1337.48,0,Low Value
16112,158,4,195.74,0,Low Value
16113,197,1,161.38,0,Low Value
16114,185,1,135.75000000000003,0,Low Value
16115,24,8,1667.97,0,Low Value
16116,226,1,612.78,0,Low Value
16117,204,1,232.21,0,Low Value
16119,87,2,423.36,0,Low Value
16120,74,4,1309.14,0,Low Value
16121,72,2,867.11,0,Low Value
16122,16,4,684.42,0,Low Value
16123,66,1,307.78000000000003,0,Low Value
16124,332,1,249.0,0,Low Value
16125,17,1,289.35,0,Low Value
16126,44,4,6287.77,0,Low Value
16127,54,1,656.25,0,Low Value
16128,32,5,1880.22,0,Low Value
16131,66,6,3506.54,0,Low Value
16133,18,33,14589.04,2,Mid Value
16134,9,2,618.09,0,Low Value
16135,277,1,517.55,0,Low Value
16136,74,3,709.38,0,Low Value
16139,33,3,635.4100000000001,0,Low Value
16140,80,2,725.1800000000001,0,Low Value
16141,103,1,620.4,0,Low Value
16142,264,1,535.34,0,Low Value
16143,4,6,2424.94,0,Low Value
16144,626,1,175.2,3,Inactive
16145,9,11,3799.4900000000002,0,Low Value
16146,218,3,734.13,0,Low Value
16147,148,1,375.0,0,Low Value
16148,311,1,76.32000000000001,0,Low Value
16149,157,2,280.52,0,Low Value
16150,21,5,2053.02,0,Low Value
16152,283,1,1829.04,0,Low Value
16153,4,5,1824.23,0,Low Value
16156,38,9,3122.04,0,Low Value
16157,38,3,656.69,0,Low Value
16159,296,1,348.2,0,Low Value
16160,80,2,1025.44,0,Low Value
16161,9,19,5575.56,2,Mid Value
16162,267,1,37.4,0,Low Value
16163,247,2,856.6,0,Low Value
16164,32,3,822.48,0,Low Value
16168,25,27,3787.6,2,Mid Value
16169,23,4,1822.97,0,Low Value
16170,65,6,1885.05,0,Low Value
16171,74,1,73.19999999999999,0,Low Value
16172,110,5,1140.21,0,Low Value
16173,30,6,1418.32,0,Low Value
16174,141,3,1009.55,0,Low Value
16175,109,4,1037.5900000000001,0,Low Value
16177,65,1,331.95,0,Low Value
16178,153,1,197.9,0,Low Value
16179,75,1,215.83,0,Low Value
16180,114,8,10254.18,0,Low Value
16181,88,1,305.54,0,Low Value
16182,87,4,6617.65,0,Low Value
16183,82,1,338.71000000000004,0,Low Value
16184,78,6,1158.79,0,Low Value
16185,31,2,529.41,0,Low Value
16186,22,12,4006.94,0,Low Value
16187,46,15,6911.4400000000005,2,Mid Value
16188,59,4,981.86,0,Low Value
16189,30,2,215.48,0,Low Value
16190,786,1,215.08,3,Inactive
16191,26,13,5180.52,2,Mid Value
16193,251,1,314.45,0,Low Value
16198,90,1,400.68100000000004,0,Low Value
16200,19,2,1080.6200000000001,0,Low Value
16201,18,4,1863.47,0,Low Value
16202,10,1,365.27,0,Low Value
16203,22,4,592.9,0,Low Value
16204,38,1,405.71,0,Low Value
16205,45,4,761.38,0,Low Value
16206,69,4,537.0600000000001,0,Low Value
16207,40,1,394.38,0,Low Value
16208,59,2,664.26,0,Low Value
16209,103,5,2262.62,0,Low Value
16210,11,18,21086.3,2,Mid Value
16211,103,1,547.02,0,Low Value
16212,34,2,690.34,0,Low Value
16213,93,1,159.0,0,Low Value
16214,185,3,1062.75,0,Low Value
16215,95,1,242.35,0,Low Value
16216,282,1,914.9300000000001,0,Low Value
16217,250,2,304.25,0,Low Value
16218,23,7,3084.68,0,Low Value
16221,17,3,864.86,0,Low Value
16222,333,1,846.72,0,Low Value
16224,71,4,1295.3,0,Low Value
16225,59,5,1096.32,0,Low Value
16226,587,3,255.12,3,Inactive
16227,605,1,314.22,3,Inactive
16229,101,2,1010.6,0,Low Value
16230,204,2,542.03,0,Low Value
16232,58,4,990.88,0,Low Value
16233,16,3,536.6800000000001,0,Low Value
16235,55,5,867.3100000000001,0,Low Value
16236,93,1,432.2,0,Low Value
16239,436,2,414.2,0,Low Value
16240,39,2,3718.8,0,Low Value
16241,19,13,2607.87,0,Low Value
16242,23,7,3603.21,0,Low Value
16243,48,2,409.1,0,Low Value
16244,22,2,1522.75,0,Low Value
16245,38,3,1413.66,0,Low Value
16247,185,1,114.56,0,Low Value
16248,76,1,152.94,0,Low Value
16249,67,5,1800.07,0,Low Value
16250,23,2,389.44,0,Low Value
16253,81,2,3683.86,0,Low Value
16255,15,8,2619.91,0,Low Value
16256,281,1,752.4300000000001,0,Low Value
16257,556,1,46.95,3,Inactive
16258,60,5,5203.51,0,Low Value
16260,65,1,1035.45,0,Low Value
16261,31,4,746.83,0,Low Value
16265,14,9,5447.0,0,Low Value
16266,88,7,861.89,0,Low Value
16268,85,2,667.65,0,Low Value
16270,3,1,1141.24,0,Low Value
16271,7,5,1429.24,0,Low Value
16272,131,1,411.7,0,Low Value
16274,23,1,357.95,0,Low Value
16275,211,1,559.87,0,Low Value
16276,556,1,810.6,3,Inactive
16278,114,1,566.38,0,Low Value
16279,36,3,1509.58,0,Low Value
16281,87,1,2062.06,0,Low Value
16282,720,1,168.3,3,Inactive
16283,20,5,1570.81,0,Low Value
16284,45,2,823.97,0,Low Value
16287,184,1,142.5,0,Low Value
16292,136,1,302.25,0,Low Value
16293,17,10,2248.9900000000002,0,Low Value
16295,24,4,1328.55,0,Low Value
16297,283,1,301.9,0,Low Value
16298,37,3,598.2,0,Low Value
16302,506,1,233.22,3,Inactive
16303,40,3,5360.63,0,Low Value
16305,153,1,361.22,0,Low Value
16306,17,6,632.27,0,Low Value
16308,487,4,2560.0,3,Inactive
16309,121,2,706.57,0,Low Value
16311,32,2,616.26,0,Low Value
16313,18,2,274.15000000000003,0,Low Value
16315,345,1,226.37,0,Low Value
16316,8,8,2938.91,0,Low Value
16317,134,3,1341.65,0,Low Value
16318,50,1,328.15000000000003,0,Low Value
16319,232,1,404.40000000000003,0,Low Value
16320,187,2,1038.46,0,Low Value
16321,87,5,373.65000000000003,0,Low Value
16322,16,2,326.75,0,Low Value
16323,211,1,207.50000000000003,0,Low Value
16324,143,3,428.68,0,Low Value
16325,61,3,594.24,0,Low Value
16326,20,14,3110.96,2,Mid Value
16327,19,6,3844.2200000000003,0,Low Value
16330,32,3,251.91,0,Low Value
16332,43,7,1593.2,0,Low Value
16333,51,22,26626.8,2,Mid Value
16337,51,1,151.05,0,Low Value
16338,172,1,214.8,0,Low Value
16339,299,1,109.95,0,Low Value
16340,122,1,549.07,0,Low Value
16341,39,4,1971.8700000000001,0,Low Value
16342,90,4,322.41,0,Low Value
16343,30,2,370.48,0,Low Value
16344,538,1,101.10000000000001,3,Inactive
16345,59,1,575.41,0,Low Value
16347,26,2,887.65,0,Low Value
16348,47,7,1469.45,0,Low Value
16349,305,1,53.5,0,Low Value
16350,79,4,1116.47,0,Low Value
16351,713,1,153.9,3,Inactive
16352,32,2,494.44,0,Low Value
16353,22,23,6675.71,2,Mid Value
16354,78,2,395.8,0,Low Value
16356,212,3,211.77,0,Low Value
16357,48,3,658.88,0,Low Value
16358,16,4,2027.5,0,Low Value
16359,21,9,1750.92,0,Low Value
16360,19,6,3512.53,0,Low Value
16361,24,4,896.66,0,Low Value
16362,47,5,734.77,0,Low Value
